FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
62,98.0,13629,4059,,0,,,0,,0,137
174,258.0,20538,7970,,0,,,0,,0,181
97,159.0,15021,5416,,0,,,0,,0,122
97,160.0,16351,6220,,0,,,0,,0,110
100,160.0,15739,5973,,0,,,0,,0,150
104,169.0,15049,5140,,0,,,0,,0,109
116,186.0,17343,6436,,0,,,0,,0,107
97,157.0,16423,6097,,0,,,0,,0,106
113,181.0,16562,6036,,0,,,0,,0,131
87,137.0,15450,5679,,0,,,0,,0,108
138,215.0,19598,7496,,0,,,0,,0,144
115,186.0,16932,6371,,0,,,0,,0,130
103,169.0,13502,4670,,0,,,0,,0,130
83,130.0,14569,5067,,0,,,0,,0,144
86,135.0,15325,5517,,0,,,0,,0,114
83,136.0,14488,5130,,0,,,0,,0,111
190,283.0,21735,8625,,0,,,0,,0,211
106,171.0,15753,5695,,0,,,0,,0,110
129,207.0,18107,6778,,0,,,0,,0,227
143,219.0,19851,7765,,0,,,0,,0,134
137,215.0,19053,7541,,0,,,0,,0,235
115,184.0,16510,6250,,0,,,0,,0,133
84,132.0,14952,5323,,0,,,0,,0,99
124,196.0,18423,7179,,0,,,0,,0,128
111,179.0,16721,6060,,0,,,0,,0,102
118,191.0,15018,5360,,0,,,0,,0,159
160,240.0,20908,8176,,0,,,0,,0,146
130,204.0,16499,5826,,0,,,0,,0,175
83,132.0,15248,5437,,0,,,0,,0,105
103,164.0,15654,5775,,0,,,0,,0,133
97,157.0,16763,6182,,0,,,0,,0,101
97,157.0,16704,6125,,0,,,0,,0,95
125,198.0,17676,6636,,0,,,0,,0,147
174,266.0,20900,8106,,0,,,0,,0,219
101,165.0,14902,5387,,0,,,0,,0,107
83,135.0,15436,5578,,0,,,0,,0,128
93,150.0,16438,6008,,0,,,0,,0,93
118,188.0,17643,6607,,0,,,0,,0,129
116,186.0,17343,6436,,0,,,0,,0,116
98,161.0,15697,5732,,0,,,0,,0,139
154,233.0,20663,8059,,0,,,0,,0,163
217,,23168,8592,,0,,,0,,0,211
256,,15693,2439,,0,,,0,,0,206
124,196.0,18423,7179,,0,,,0,,0,111
101,162.0,16145,5895,,0,,,0,,0,106
87,137.0,15178,5502,,0,,,0,,0,100
88,139.0,15112,5360,,0,,,0,,0,133
89,140.0,15411,5562,,0,,,0,,0,124
82,133.0,14460,5042,,0,,,0,,0,104
127,201.0,17889,6845,,0,,,0,,0,126
