FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
73,143,17235,9634,,0,,,0,,0,111
61,110,15175,8261,,0,,,0,,0,86
80,159,18220,10254,,0,,,0,,0,123
67,127,15822,9134,,0,,,0,,0,113
53,92,13305,6543,,0,,,0,,0,62
64,117,15077,8562,,0,,,0,,0,98
58,103,14765,7902,,0,,,0,,0,77
74,142,16999,9340,,0,,,0,,0,102
65,116,15044,8328,,0,,,0,,0,93
59,108,15331,8182,,0,,,0,,0,81
55,97,14298,7181,,0,,,0,,0,79
70,128,16300,8829,,0,,,0,,0,98
71,137,16711,9738,,0,,,0,,0,111
62,114,15513,8819,,0,,,0,,0,90
53,94,13663,6960,,0,,,0,,0,73
71,137,16888,9648,,0,,,0,,0,105
73,138,17486,9888,,0,,,0,,0,109
65,118,15352,8341,,0,,,0,,0,102
53,94,13663,6960,,0,,,0,,0,74
67,126,16124,9166,,0,,,0,,0,114
73,144,17509,9851,,0,,,0,,0,117
64,115,15532,8537,,0,,,0,,0,93
59,105,15306,8103,,0,,,0,,0,80
58,105,14657,7755,,0,,,0,,0,80
70,135,16998,9932,,0,,,0,,0,101
61,113,15648,8838,,0,,,0,,0,87
64,121,15621,8959,,0,,,0,,0,121
68,124,16587,9063,,0,,,0,,0,99
58,103,14783,7731,,0,,,0,,0,79
67,124,15541,8895,,0,,,0,,0,103
56,98,14668,7674,,0,,,0,,0,83
53,92,13550,6497,,0,,,0,,0,66
61,107,15051,7932,,0,,,0,,0,79
56,98,14573,7599,,0,,,0,,0,78
64,115,15532,8537,,0,,,0,,0,82
71,137,16888,9648,,0,,,0,,0,112
56,99,14706,7849,,0,,,0,,0,78
77,154,17495,9696,,0,,,0,,0,126
67,125,16112,9059,,0,,,0,,0,100
61,112,14977,8340,,0,,,0,,0,98
59,105,15076,8144,,0,,,0,,0,79
61,109,14889,7812,,0,,,0,,0,85
56,98,14573,7599,,0,,,0,,0,76
65,120,15948,8918,,0,,,0,,0,91
61,110,14908,8139,,0,,,0,,0,87
71,137,16711,9738,,0,,,0,,0,121
64,119,15237,8638,,0,,,0,,0,98
59,106,14770,7972,,0,,,0,,0,78
64,118,15161,8493,,0,,,0,,0,111
59,105,15306,8103,,0,,,0,,0,85
