FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
83,163,18882,10183,,0,,,0,,0,120
69,129,15296,7957,,0,,,0,,0,105
67,119,14645,7351,,0,,,0,,0,124
74,136,15690,8296,,0,,,0,,0,149
74,137,15956,8494,,0,,,0,,0,128
64,118,13864,6707,,0,,,0,,0,104
83,163,18954,10262,,0,,,0,,0,129
68,123,15130,7788,,0,,,0,,0,109
80,153,17187,9260,,0,,,0,,0,131
86,170,19101,10361,,0,,,0,,0,125
183,310,20834,10226,,0,,,0,,0,207
83,161,17812,9856,,0,,,0,,0,203
67,120,14590,7321,,0,,,0,,0,133
64,113,14401,7154,,0,,,0,,0,99
64,113,14624,7261,,0,,,0,,0,113
77,146,17187,9152,,0,,,0,,0,106
65,115,14697,7388,,0,,,0,,0,99
75,143,17082,9273,,0,,,0,,0,138
79,154,15779,8365,,0,,,0,,0,138
73,136,16064,8487,,0,,,0,,0,106
80,154,17393,9358,,0,,,0,,0,119
125,236,19200,9264,,0,,,0,,0,219
73,133,15900,8387,,0,,,0,,0,127
58,103,13169,6325,,0,,,0,,0,112
77,147,16562,8773,,0,,,0,,0,109
80,151,17140,9140,,0,,,0,,0,107
87,170,18611,10129,,0,,,0,,0,111
74,138,16805,8947,,0,,,0,,0,101
92,185,17316,9047,,0,,,0,,0,231
79,150,17676,9524,,0,,,0,,0,124
83,161,17812,9856,,0,,,0,,0,214
90,178,18203,9689,,0,,,0,,0,178
92,181,18123,9588,,0,,,0,,0,138
112,216,18985,9175,,0,,,0,,0,228
80,153,17828,9619,,0,,,0,,0,110
74,141,15766,8321,,0,,,0,,0,122
98,192,19123,9714,,0,,,0,,0,153
69,123,14789,7535,,0,,,0,,0,167
159,282,19808,9448,,0,,,0,,0,213
107,209,17488,8482,,0,,,0,,0,145
81,154,17313,9166,,0,,,0,,0,119
98,190,18819,9800,,0,,,0,,0,144
183,302,21243,10578,,0,,,0,,0,208
76,148,14914,7900,,0,,,0,,0,130
77,146,17187,9152,,0,,,0,,0,103
87,170,18611,10129,,0,,,0,,0,128
83,163,18882,10183,,0,,,0,,0,130
100,193,19215,9562,,0,,,0,,0,125
70,126,15183,7692,,0,,,0,,0,115
70,130,16017,8187,,0,,,0,,0,96
