FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
110,211.0,24550,11528,,0,,,0,,0,140
113,216.0,24609,11573,,0,,,0,,0,147
110,206.0,23554,10713,,0,,,0,,0,128
132,242.0,28625,13505,,0,,,0,,0,165
101,198.0,24531,11449,,0,,,0,,0,149
116,218.0,25065,11469,,0,,,0,,0,146
110,211.0,24719,11624,,0,,,0,,0,136
124,233.0,27725,13651,,0,,,0,,0,157
135,248.0,29114,13947,,0,,,0,,0,186
110,211.0,24719,11624,,0,,,0,,0,141
190,,30604,14438,,0,,,0,,0,188
136,248.0,29249,13800,,0,,,0,,0,160
108,207.0,23927,10890,,0,,,0,,0,173
106,205.0,24420,11438,,0,,,0,,0,141
116,218.0,25065,11469,,0,,,0,,0,137
157,278.0,29156,14005,,0,,,0,,0,189
204,,26781,10326,,0,,,0,,0,209
110,206.0,23554,10713,,0,,,0,,0,138
119,230.0,26608,12983,,0,,,0,,0,148
136,248.0,29249,13800,,0,,,0,,0,147
195,,29257,12424,,0,,,0,,0,210
106,205.0,24420,11438,,0,,,0,,0,146
170,302.0,32218,15478,,0,,,0,,0,208
104,204.0,25182,11926,,0,,,0,,0,158
