FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
77,148,6480,3186,,0,,,0,,0,140
88,172,6445,3193,,0,,,0,,0,177
71,133,5848,2688,,0,,,0,,0,161
84,161,6220,3082,,0,,,0,,0,178
88,172,6445,3193,,0,,,0,,0,170
100,190,6797,3093,,0,,,0,,0,199
76,142,5810,2822,,0,,,0,,0,202
90,173,6636,3320,,0,,,0,,0,170
84,162,6368,3088,,0,,,0,,0,187
78,147,5653,2744,,0,,,0,,0,161
88,171,6444,3241,,0,,,0,,0,156
69,127,5309,2442,,0,,,0,,0,137
88,172,6445,3193,,0,,,0,,0,189
87,166,6626,3221,,0,,,0,,0,188
88,166,6454,3120,,0,,,0,,0,199
90,174,6414,3088,,0,,,0,,0,220
63,115,5356,2355,,0,,,0,,0,147
110,207,6162,2810,,0,,,0,,0,218
88,172,6445,3193,,0,,,0,,0,178
86,163,6316,3029,,0,,,0,,0,178
90,173,6636,3320,,0,,,0,,0,163
82,157,6321,3152,,0,,,0,,0,154
91,176,6649,3302,,0,,,0,,0,186
94,184,6675,3131,,0,,,0,,0,188
91,176,6649,3302,,0,,,0,,0,168
71,133,5848,2688,,0,,,0,,0,148
84,162,6428,3209,,0,,,0,,0,153
84,162,6428,3209,,0,,,0,,0,158
83,158,6350,3067,,0,,,0,,0,165
88,171,6444,3241,,0,,,0,,0,154
84,160,6412,3132,,0,,,0,,0,153
84,162,6368,3088,,0,,,0,,0,176
74,137,5800,2719,,0,,,0,,0,175
73,135,5870,2696,,0,,,0,,0,147
