FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
65,101,5209,2301,,0,,,0,,0,101
69,110,5496,2579,,0,,,0,,0,134
65,102,5311,2286,,0,,,0,,0,88
65,103,5261,2313,,0,,,0,,0,125
60,93,4981,2073,,0,,,0,,0,94
64,99,5150,2204,,0,,,0,,0,99
63,97,5390,2351,,0,,,0,,0,84
66,104,5447,2515,,0,,,0,,0,125
66,103,5451,2442,,0,,,0,,0,127
65,103,5273,2328,,0,,,0,,0,115
70,110,5558,2447,,0,,,0,,0,128
65,101,4932,2208,,0,,,0,,0,103
70,109,5319,2305,,0,,,0,,0,141
66,104,5447,2515,,0,,,0,,0,127
70,110,5558,2447,,0,,,0,,0,129
65,103,5261,2313,,0,,,0,,0,127
64,100,5332,2348,,0,,,0,,0,87
66,102,4893,2191,,0,,,0,,0,122
65,100,5013,2165,,0,,,0,,0,99
64,99,5150,2204,,0,,,0,,0,118
65,102,5023,2287,,0,,,0,,0,126
60,93,5164,2214,,0,,,0,,0,209
69,108,5639,2411,,0,,,0,,0,131
66,102,5140,2345,,0,,,0,,0,129
66,102,5140,2345,,0,,,0,,0,129
65,103,5261,2313,,0,,,0,,0,123
65,100,4970,2150,,0,,,0,,0,117
64,99,5179,2236,,0,,,0,,0,81
64,101,5254,2254,,0,,,0,,0,107
69,110,5613,2521,,0,,,0,,0,144
65,100,4980,2155,,0,,,0,,0,116
66,103,5451,2442,,0,,,0,,0,126
60,93,4981,2073,,0,,,0,,0,117
