FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
70,151,22761,13042,,0,,,0,,0,138
61,121,20131,10696,,0,,,0,,0,104
62,128,21159,11512,,0,,,0,,0,127
61,123,20902,11291,,0,,,0,,0,113
61,121,20131,10696,,0,,,0,,0,104
61,124,20963,11190,,0,,,0,,0,119
61,122,20729,11022,,0,,,0,,0,107
69,148,22705,13201,,0,,,0,,0,140
66,139,22462,12704,,0,,,0,,0,133
61,121,20755,11155,,0,,,0,,0,107
61,123,20862,11233,,0,,,0,,0,112
61,122,20729,11022,,0,,,0,,0,109
58,116,19560,10465,,0,,,0,,0,101
61,127,21206,11649,,0,,,0,,0,124
64,132,21372,11765,,0,,,0,,0,137
58,116,19560,10465,,0,,,0,,0,102
63,132,21417,12126,,0,,,0,,0,131
68,142,21648,12119,,0,,,0,,0,160
76,162,22189,12483,,0,,,0,,0,170
67,142,21891,12627,,0,,,0,,0,141
64,129,21416,11825,,0,,,0,,0,122
61,122,20729,11022,,0,,,0,,0,108
70,151,22761,13042,,0,,,0,,0,134
61,122,20729,11022,,0,,,0,,0,109
62,128,21159,11512,,0,,,0,,0,122
68,142,21648,12119,,0,,,0,,0,155
64,132,21372,11765,,0,,,0,,0,134
70,151,22761,13042,,0,,,0,,0,138
68,141,21903,12280,,0,,,0,,0,147
61,124,20963,11190,,0,,,0,,0,115
68,142,21944,12250,,0,,,0,,0,139
62,127,21461,11596,,0,,,0,,0,123
62,125,21329,11595,,0,,,0,,0,116
