FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
67,133,17742,10485,,0,,,0,,0,101
72,146,18685,11148,,0,,,0,,0,160
80,164,19673,12209,,0,,,0,,0,206
69,139,18000,10712,,0,,,0,,0,102
71,145,18853,11174,,0,,,0,,0,119
76,159,20367,12636,,0,,,0,,0,198
72,146,18685,11148,,0,,,0,,0,115
77,156,20166,12335,,0,,,0,,0,135
77,160,20585,12542,,0,,,0,,0,133
70,141,18229,10776,,0,,,0,,0,109
69,139,18000,10712,,0,,,0,,0,102
68,137,18165,10887,,0,,,0,,0,112
74,151,19270,11656,,0,,,0,,0,144
71,146,18935,11404,,0,,,0,,0,162
74,151,19270,11656,,0,,,0,,0,123
73,150,19139,11661,,0,,,0,,0,123
80,164,19673,12209,,0,,,0,,0,207
83,174,21888,13967,,0,,,0,,0,133
81,170,20187,12537,,0,,,0,,0,220
72,146,18685,11148,,0,,,0,,0,162
77,156,20166,12335,,0,,,0,,0,128
67,136,17989,10869,,0,,,0,,0,107
72,146,18685,11148,,0,,,0,,0,116
71,146,18935,11404,,0,,,0,,0,123
73,150,19139,11661,,0,,,0,,0,168
68,138,18268,11033,,0,,,0,,0,113
67,133,17742,10485,,0,,,0,,0,100
