FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
62,140,20762,11637,,0,,,0,,0,115
66,156,22805,13600,,0,,,0,,0,198
61,140,20285,11523,,0,,,0,,0,144
63,144,21179,12166,,0,,,0,,0,123
63,144,21179,12166,,0,,,0,,0,168
57,128,20187,11525,,0,,,0,,0,107
69,165,23105,13707,,0,,,0,,0,220
62,140,20762,11637,,0,,,0,,0,160
60,140,20891,11915,,0,,,0,,0,123
70,168,25512,15451,,0,,,0,,0,133
60,134,20492,11720,,0,,,0,,0,109
57,126,19851,11354,,0,,,0,,0,100
59,132,20168,11267,,0,,,0,,0,102
68,159,21571,12687,,0,,,0,,0,206
59,132,20168,11267,,0,,,0,,0,102
64,146,21995,12652,,0,,,0,,0,135
61,136,20050,11216,,0,,,0,,0,119
64,150,22861,13451,,0,,,0,,0,133
57,129,20438,11495,,0,,,0,,0,112
62,140,20762,11637,,0,,,0,,0,116
57,130,20602,11674,,0,,,0,,0,113
61,140,20285,11523,,0,,,0,,0,123
64,146,21995,12652,,0,,,0,,0,128
57,126,19851,11354,,0,,,0,,0,101
68,159,21571,12687,,0,,,0,,0,207
60,140,20891,11915,,0,,,0,,0,162
62,140,20762,11637,,0,,,0,,0,162
