FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
57,128,14317,7369,,0,,,0,,0,157
57,131,14764,7634,,0,,,0,,0,189
54,122,14518,7605,,0,,,0,,0,190
54,122,14313,7397,,0,,,0,,0,151
58,131,15144,7943,,0,,,0,,0,163
54,117,14689,7434,,0,,,0,,0,160
54,119,14228,7421,,0,,,0,,0,158
54,118,13932,7186,,0,,,0,,0,158
54,123,14744,8005,,0,,,0,,0,213
51,110,14455,7163,,0,,,0,,0,149
55,121,14101,7319,,0,,,0,,0,156
55,125,14241,7551,,0,,,0,,0,186
54,118,14020,7156,,0,,,0,,0,157
51,111,13261,6742,,0,,,0,,0,149
54,122,14313,7397,,0,,,0,,0,170
51,110,14693,7288,,0,,,0,,0,141
57,128,14317,7369,,0,,,0,,0,189
108,279,12899,5608,,0,,,0,,0,233
61,145,15496,8443,,0,,,0,,0,180
88,223,14856,7265,,0,,,0,,0,218
61,142,15765,8422,,0,,,0,,0,186
54,118,14692,7478,,0,,,0,,0,145
54,121,14295,7527,,0,,,0,,0,170
54,121,14295,7527,,0,,,0,,0,152
51,112,13673,7044,,0,,,0,,0,151
51,111,14357,7212,,0,,,0,,0,165
60,143,15550,8466,,0,,,0,,0,210
