FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
115,200.0,26230,14829,,0,,,0,,0,159
123,211.0,27848,15993,,0,,,0,,0,212
110,191.0,25448,14324,,0,,,0,,0,164
116,200.0,26507,15250,,0,,,0,,0,145
117,201.0,26658,15053,,0,,,0,,0,156
140,235.0,30028,17679,,0,,,0,,0,186
112,193.0,25755,14488,,0,,,0,,0,149
135,236.0,32116,19061,,0,,,0,,0,210
126,214.0,28440,16394,,0,,,0,,0,186
263,,19629,4191,,0,,,0,,0,233
108,189.0,25915,14850,,0,,,0,,0,141
117,206.0,27629,15887,,0,,,0,,0,151
212,,30512,15717,,0,,,0,,0,218
117,205.0,27484,15725,,0,,,0,,0,152
125,216.0,28783,16746,,0,,,0,,0,188
117,201.0,26455,14928,,0,,,0,,0,158
118,204.0,26887,15358,,0,,,0,,0,157
143,239.0,30429,17480,,0,,,0,,0,180
127,222.0,30120,17695,,0,,,0,,0,189
121,207.0,27358,15675,,0,,,0,,0,155
112,195.0,26474,15124,,0,,,0,,0,150
117,205.0,27484,15725,,0,,,0,,0,169
125,216.0,28783,16746,,0,,,0,,0,157
110,190.0,25426,14329,,0,,,0,,0,149
117,206.0,27629,15887,,0,,,0,,0,169
121,209.0,27858,16119,,0,,,0,,0,190
130,220.0,29895,17569,,0,,,0,,0,162
