FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
84,165.0,24339,14809,,0,,,0,,0,101
127,236.0,25310,14587,,0,,,0,,0,149
77,147.0,21756,13125,,0,,,0,,0,124
95,188.0,24383,14379,,0,,,0,,0,133
83,160.0,22611,13904,,0,,,0,,0,145
83,158.0,22164,13301,,0,,,0,,0,137
83,162.0,22716,13834,,0,,,0,,0,161
87,168.0,23181,14056,,0,,,0,,0,134
104,206.0,21811,12585,,0,,,0,,0,159
83,166.0,21739,12895,,0,,,0,,0,118
223,,21768,8203,,0,,,0,,0,190
80,154.0,22648,13567,,0,,,0,,0,96
115,226.0,23437,13476,,0,,,0,,0,188
99,197.0,23848,14132,,0,,,0,,0,129
89,177.0,24469,14996,,0,,,0,,0,103
105,204.0,23410,13508,,0,,,0,,0,153
56,106.0,17128,8979,,0,,,0,,0,135
76,152.0,21288,12729,,0,,,0,,0,105
110,214.0,19703,10928,,0,,,0,,0,175
99,197.0,23546,13825,,0,,,0,,0,119
211,,24761,11865,,0,,,0,,0,207
77,146.0,21595,13214,,0,,,0,,0,124
123,227.0,26213,15400,,0,,,0,,0,161
86,168.0,23478,14081,,0,,,0,,0,148
104,203.0,20398,11652,,0,,,0,,0,176
158,291.0,29439,17286,,0,,,0,,0,223
76,152.0,21288,12729,,0,,,0,,0,105
118,226.0,26652,15719,,0,,,0,,0,143
88,170.0,23408,14022,,0,,,0,,0,167
110,214.0,19703,10928,,0,,,0,,0,180
166,296.0,27994,16433,,0,,,0,,0,211
83,158.0,22650,13694,,0,,,0,,0,133
76,152.0,21288,12729,,0,,,0,,0,110
122,226.0,26780,15787,,0,,,0,,0,127
89,179.0,21546,13018,,0,,,0,,0,130
209,,26588,13799,,0,,,0,,0,211
83,166.0,23235,14042,,0,,,0,,0,137
75,142.0,21416,13026,,0,,,0,,0,95
90,174.0,23273,14157,,0,,,0,,0,149
115,226.0,23437,13476,,0,,,0,,0,230
122,228.0,27781,16542,,0,,,0,,0,134
74,141.0,21281,12869,,0,,,0,,0,124
74,139.0,20865,12393,,0,,,0,,0,113
93,186.0,24816,14991,,0,,,0,,0,102
74,139.0,20051,11819,,0,,,0,,0,141
102,199.0,22726,13481,,0,,,0,,0,164
65,127.0,19478,11208,,0,,,0,,0,110
99,194.0,22776,13442,,0,,,0,,0,133
87,168.0,23181,14056,,0,,,0,,0,150
78,148.0,22029,13155,,0,,,0,,0,96
