FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
52,112,19039,12297,,0,,,0,,0,141
65,152,23301,15601,,0,,,0,,0,180
61,138,22538,15220,,0,,,0,,0,163
61,134,20372,13457,,0,,,0,,0,189
64,145,21847,14573,,0,,,0,,0,210
97,231,24921,14972,,0,,,0,,0,218
58,126,20681,13297,,0,,,0,,0,190
58,125,19495,12627,,0,,,0,,0,151
59,130,20637,13821,,0,,,0,,0,186
55,118,19442,12630,,0,,,0,,0,149
61,132,20203,13114,,0,,,0,,0,157
58,125,20524,13361,,0,,,0,,0,170
58,126,20774,13745,,0,,,0,,0,158
58,125,20524,13361,,0,,,0,,0,152
55,123,20256,13149,,0,,,0,,0,213
58,125,20427,13370,,0,,,0,,0,157
55,116,19247,12247,,0,,,0,,0,165
58,125,19947,13100,,0,,,0,,0,158
58,125,19495,12627,,0,,,0,,0,170
58,128,20402,13487,,0,,,0,,0,156
55,117,19695,12682,,0,,,0,,0,151
125,292,23306,12671,,0,,,0,,0,233
58,125,21238,13941,,0,,,0,,0,145
55,115,19557,12557,,0,,,0,,0,149
55,119,19159,12481,,0,,,0,,0,160
65,150,22626,14895,,0,,,0,,0,186
61,132,20203,13114,,0,,,0,,0,189
