FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
71,158.0,23221,13420,,0,,,0,,0,110
110,241.0,20688,10203,,0,,,0,,0,181
70,155.0,20869,11891,,0,,,0,,0,130
110,246.0,21966,11160,,0,,,0,,0,219
80,173.0,24387,14292,,0,,,0,,0,203
57,120.0,18720,10296,,0,,,0,,0,111
90,201.0,25003,13747,,0,,,0,,0,153
93,204.0,25897,14362,,0,,,0,,0,128
110,241.0,20688,10203,,0,,,0,,0,175
84,191.0,23736,13308,,0,,,0,,0,175
73,162.0,22155,12571,,0,,,0,,0,138
81,179.0,24808,14438,,0,,,0,,0,125
57,118.0,18702,9814,,0,,,0,,0,104
67,136.0,20037,10624,,0,,,0,,0,144
65,137.0,20633,11304,,0,,,0,,0,96
58,121.0,19498,10519,,0,,,0,,0,138
60,121.0,19264,10013,,0,,,0,,0,106
72,154.0,23122,13171,,0,,,0,,0,116
91,207.0,24220,13391,,0,,,0,,0,196
68,147.0,21371,11977,,0,,,0,,0,97
75,167.0,24638,14651,,0,,,0,,0,131
61,124.0,19334,10250,,0,,,0,,0,100
63,127.0,19686,10191,,0,,,0,,0,123
73,164.0,22291,12902,,0,,,0,,0,137
90,201.0,25338,14210,,0,,,0,,0,231
68,141.0,20944,11644,,0,,,0,,0,114
77,171.0,25032,14495,,0,,,0,,0,119
60,121.0,19264,10013,,0,,,0,,0,98
123,264.0,22031,11085,,0,,,0,,0,211
73,162.0,22155,12571,,0,,,0,,0,147
60,120.0,19012,10043,,0,,,0,,0,113
68,139.0,20116,10559,,0,,,0,,0,161
65,134.0,20430,11008,,0,,,0,,0,133
81,179.0,24808,14438,,0,,,0,,0,125
174,,24601,10593,,0,,,0,,0,206
164,,26621,13358,,0,,,0,,0,211
66,148.0,21600,12595,,0,,,0,,0,111
80,182.0,24661,14372,,0,,,0,,0,159
164,,26621,13358,,0,,,0,,0,214
164,,26621,13358,,0,,,0,,0,221
74,164.0,23971,13987,,0,,,0,,0,132
77,165.0,24155,13748,,0,,,0,,0,162
108,241.0,22802,11990,,0,,,0,,0,229
77,171.0,25032,14495,,0,,,0,,0,130
71,149.0,21315,11784,,0,,,0,,0,160
65,129.0,19307,9970,,0,,,0,,0,133
78,173.0,24935,14697,,0,,,0,,0,136
104,230.0,24469,13039,,0,,,0,,0,228
67,136.0,20206,10682,,0,,,0,,0,138
182,,26007,11447,,0,,,0,,0,200
