FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
71,140,14018,7896,,0,,,0,,0,135
77,155,15625,9114,,0,,,0,,0,174
73,145,14378,8215,,0,,,0,,0,154
69,135,14050,7999,,0,,,0,,0,155
70,139,14423,8025,,0,,,0,,0,160
68,133,14074,7936,,0,,,0,,0,144
78,158,16128,9559,,0,,,0,,0,159
75,150,15190,8930,,0,,,0,,0,167
65,127,13615,7702,,0,,,0,,0,141
65,128,13002,7258,,0,,,0,,0,131
77,155,15625,9114,,0,,,0,,0,174
78,159,15551,9262,,0,,,0,,0,180
78,159,15551,9262,,0,,,0,,0,175
70,139,14423,8025,,0,,,0,,0,155
