FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
71,142,21993,13676,,0,,,0,,0,160
76,155,24252,14986,,0,,,0,,0,152
77,156,23948,14832,,0,,,0,,0,130
81,168,25217,16365,,0,,,0,,0,233
74,149,23027,14385,,0,,,0,,0,165
74,146,22569,14078,,0,,,0,,0,170
76,155,24252,14986,,0,,,0,,0,188
74,145,22694,13983,,0,,,0,,0,127
76,153,23754,14924,,0,,,0,,0,178
74,147,22847,14434,,0,,,0,,0,182
76,155,23677,14971,,0,,,0,,0,204
78,161,24210,15369,,0,,,0,,0,230
109,226,26913,15569,,0,,,0,,0,228
71,140,22098,13598,,0,,,0,,0,128
87,181,26768,17252,,0,,,0,,0,243
74,149,23027,14385,,0,,,0,,0,162
84,176,25856,16779,,0,,,0,,0,234
71,142,21993,13676,,0,,,0,,0,135
82,169,25690,16782,,0,,,0,,0,222
101,210,26649,15972,,0,,,0,,0,229
108,225,26250,15343,,0,,,0,,0,230
90,191,26913,16691,,0,,,0,,0,243
74,149,23027,14385,,0,,,0,,0,144
74,146,22569,14078,,0,,,0,,0,140
81,166,25881,16575,,0,,,0,,0,206
