FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
72,127,19740,10348,,0,,,0,,0,92
69,121,19291,9959,,0,,,0,,0,95
75,138,20843,11534,,0,,,0,,0,115
68,119,18700,9589,,0,,,0,,0,88
73,131,19601,10542,,0,,,0,,0,92
69,122,19247,10221,,0,,,0,,0,91
74,133,20170,10861,,0,,,0,,0,99
69,121,19291,9959,,0,,,0,,0,94
74,132,20001,10815,,0,,,0,,0,97
75,135,20546,11120,,0,,,0,,0,105
68,119,19069,9697,,0,,,0,,0,89
69,122,19212,10094,,0,,,0,,0,98
72,128,19358,10189,,0,,,0,,0,89
70,123,19703,10221,,0,,,0,,0,91
73,130,19891,10663,,0,,,0,,0,96
75,138,20843,11534,,0,,,0,,0,115
74,135,20413,10949,,0,,,0,,0,111
73,130,19714,10525,,0,,,0,,0,93
72,129,19073,10130,,0,,,0,,0,93
74,134,20296,11082,,0,,,0,,0,105
70,123,19703,10221,,0,,,0,,0,95
74,132,19745,10528,,0,,,0,,0,97
70,124,19470,10242,,0,,,0,,0,111
74,133,20097,10829,,0,,,0,,0,102
75,136,20549,11021,,0,,,0,,0,107
69,122,19353,10221,,0,,,0,,0,103
70,125,20055,10681,,0,,,0,,0,95
74,135,20413,10949,,0,,,0,,0,112
68,120,19057,9793,,0,,,0,,0,88
74,134,20447,10844,,0,,,0,,0,104
71,126,19326,10489,,0,,,0,,0,106
68,120,19037,9862,,0,,,0,,0,91
71,125,19208,10226,,0,,,0,,0,89
74,134,20447,10844,,0,,,0,,0,101
73,130,19106,10081,,0,,,0,,0,98
75,135,20546,11120,,0,,,0,,0,104
