FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
78,149,20444,12660,,0,,,0,,0,204
99,202,21247,11561,,0,,,0,,0,229
85,167,22716,13590,,0,,,0,,0,234
73,136,19331,11847,,0,,,0,,0,135
109,218,20203,10669,,0,,,0,,0,228
76,143,20017,12425,,0,,,0,,0,162
75,142,19923,12223,,0,,,0,,0,183
76,143,20017,12425,,0,,,0,,0,144
79,153,20802,12971,,0,,,0,,0,230
78,150,20278,12601,,0,,,0,,0,152
82,160,21670,13440,,0,,,0,,0,233
75,141,19581,12236,,0,,,0,,0,170
73,135,19624,11877,,0,,,0,,0,128
76,143,20017,12425,,0,,,0,,0,165
88,173,23185,13593,,0,,,0,,0,243
72,137,19599,12028,,0,,,0,,0,127
85,164,21786,13036,,0,,,0,,0,222
73,136,19331,11847,,0,,,0,,0,160
75,141,19581,12236,,0,,,0,,0,140
105,213,19449,10379,,0,,,0,,0,230
93,184,22328,12860,,0,,,0,,0,243
78,147,20614,12500,,0,,,0,,0,178
79,150,20354,12544,,0,,,0,,0,130
82,159,21440,13352,,0,,,0,,0,206
78,150,20278,12601,,0,,,0,,0,188
