FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
70,145,21114,11719,,0,,,0,,0,206
63,132,21343,11972,,0,,,0,,0,135
59,120,20604,11251,,0,,,0,,0,113
58,116,19670,10418,,0,,,0,,0,101
63,129,20622,11122,,0,,,0,,0,160
70,151,22761,13042,,0,,,0,,0,133
70,145,21114,11719,,0,,,0,,0,207
61,123,20810,11120,,0,,,0,,0,109
62,128,21352,11632,,0,,,0,,0,123
63,129,20622,11122,,0,,,0,,0,162
61,122,20349,10992,,0,,,0,,0,102
63,129,20622,11122,,0,,,0,,0,115
63,129,20622,11122,,0,,,0,,0,116
62,128,21352,11632,,0,,,0,,0,162
59,119,20361,11008,,0,,,0,,0,112
60,124,21085,11670,,0,,,0,,0,119
58,118,20158,10696,,0,,,0,,0,107
58,116,19670,10418,,0,,,0,,0,100
63,130,21344,11895,,0,,,0,,0,123
66,139,22462,12704,,0,,,0,,0,133
68,146,21731,12173,,0,,,0,,0,220
62,129,21199,11674,,0,,,0,,0,168
65,138,21380,12060,,0,,,0,,0,198
62,129,21199,11674,,0,,,0,,0,123
61,122,20349,10992,,0,,,0,,0,102
63,130,21344,11895,,0,,,0,,0,144
63,132,21343,11972,,0,,,0,,0,128
