FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
80,141,20822,10976,,0,,,0,,0,140
77,136,20062,10196,,0,,,0,,0,144
74,131,19261,9946,,0,,,0,,0,129
72,128,19138,9733,,0,,,0,,0,125
70,120,19276,9595,,0,,,0,,0,84
68,117,19118,9483,,0,,,0,,0,117
71,122,18553,9028,,0,,,0,,0,118
72,124,18727,9333,,0,,,0,,0,101
71,124,18698,9178,,0,,,0,,0,107
68,117,19118,9483,,0,,,0,,0,93
74,127,18853,9303,,0,,,0,,0,88
74,127,18580,9152,,0,,,0,,0,99
72,128,19168,9848,,0,,,0,,0,125
77,136,19690,10180,,0,,,0,,0,129
74,127,18447,9099,,0,,,0,,0,117
68,117,19543,9531,,0,,,0,,0,209
71,122,18553,9028,,0,,,0,,0,99
74,131,19261,9946,,0,,,0,,0,129
74,128,18604,9252,,0,,,0,,0,115
72,127,19064,9632,,0,,,0,,0,127
72,127,19064,9632,,0,,,0,,0,126
72,128,19138,9733,,0,,,0,,0,123
72,128,19138,9733,,0,,,0,,0,127
77,136,19690,10180,,0,,,0,,0,128
77,134,20080,10442,,0,,,0,,0,131
72,128,19168,9848,,0,,,0,,0,127
74,132,19293,9849,,0,,,0,,0,126
74,128,18465,9042,,0,,,0,,0,103
76,131,19027,9550,,0,,,0,,0,122
70,122,18694,9304,,0,,,0,,0,81
71,123,18902,9060,,0,,,0,,0,87
77,137,19958,10162,,0,,,0,,0,134
74,127,18795,9165,,0,,,0,,0,116
