FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
60,128,16197,10585,,0,,,0,,0,192
78,181,19316,12698,,0,,,0,,0,243
60,128,16547,10734,,0,,,0,,0,183
56,117,15789,10120,,0,,,0,,0,123
56,117,15789,10120,,0,,,0,,0,143
59,126,15927,10356,,0,,,0,,0,174
93,214,18641,11119,,0,,,0,,0,223
67,147,17842,12066,,0,,,0,,0,195
109,244,20078,11426,,0,,,0,,0,195
76,178,19992,13307,,0,,,0,,0,244
72,159,19322,13001,,0,,,0,,0,227
91,210,19325,11625,,0,,,0,,0,204
62,133,16295,10781,,0,,,0,,0,145
109,244,20078,11426,,0,,,0,,0,201
84,195,20205,12590,,0,,,0,,0,200
73,165,19275,13008,,0,,,0,,0,211
61,128,16532,10862,,0,,,0,,0,144
73,165,19275,13008,,0,,,0,,0,199
76,175,20115,13336,,0,,,0,,0,202
63,131,17672,11593,,0,,,0,,0,205
60,128,16547,10734,,0,,,0,,0,168
62,133,16295,10781,,0,,,0,,0,164
68,149,18846,12699,,0,,,0,,0,197
61,128,16532,10862,,0,,,0,,0,168
93,215,18876,11218,,0,,,0,,0,203
63,132,17230,11338,,0,,,0,,0,183
