FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
77,113,8384,3285,,0,,,0,,0,115
77,113,8384,3285,,0,,,0,,0,161
73,105,8695,3473,,0,,,0,,0,101
83,124,9378,3940,,0,,,0,,0,198
79,117,8983,3516,,0,,,0,,0,144
89,130,9191,3895,,0,,,0,,0,206
77,113,8384,3285,,0,,,0,,0,116
73,107,8638,3207,,0,,,0,,0,107
89,130,9191,3895,,0,,,0,,0,208
79,116,8709,3308,,0,,,0,,0,168
76,110,8912,3361,,0,,,0,,0,102
78,115,9036,3428,,0,,,0,,0,162
74,108,8748,3406,,0,,,0,,0,112
79,116,8709,3308,,0,,,0,,0,123
88,131,9516,4067,,0,,,0,,0,220
84,124,9571,3865,,0,,,0,,0,133
80,118,8880,3506,,0,,,0,,0,128
78,115,9036,3428,,0,,,0,,0,123
77,111,9016,3568,,0,,,0,,0,109
80,118,8880,3506,,0,,,0,,0,135
79,117,8983,3516,,0,,,0,,0,123
90,134,10197,4459,,0,,,0,,0,133
76,112,8628,3392,,0,,,0,,0,119
73,105,8695,3473,,0,,,0,,0,100
76,110,8912,3361,,0,,,0,,0,102
74,108,8911,3404,,0,,,0,,0,113
77,113,8384,3285,,0,,,0,,0,163
