FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
129,191,18716,10159,,0,,,0,,0,204
120,176,17528,9876,,0,,,0,,0,160
126,186,17165,9257,,0,,,0,,0,144
116,172,17632,9951,,0,,,0,,0,127
123,183,16970,9131,,0,,,0,,0,182
126,186,17165,9257,,0,,,0,,0,165
197,278,24593,15045,,0,,,0,,0,227
193,277,25601,15552,,0,,,0,,0,230
182,259,24160,14827,,0,,,0,,0,228
129,192,18626,10123,,0,,,0,,0,152
164,237,21874,12056,,0,,,0,,0,243
127,189,17641,9750,,0,,,0,,0,178
154,224,21636,12078,,0,,,0,,0,243
122,180,17819,9993,,0,,,0,,0,139
137,203,19374,10609,,0,,,0,,0,205
149,220,20708,11505,,0,,,0,,0,234
126,186,17165,9257,,0,,,0,,0,161
129,192,18626,10123,,0,,,0,,0,188
136,203,19002,10283,,0,,,0,,0,229
120,176,17528,9876,,0,,,0,,0,135
141,207,20471,11713,,0,,,0,,0,222
142,210,20062,11356,,0,,,0,,0,233
127,189,17972,9917,,0,,,0,,0,130
122,180,17819,9993,,0,,,0,,0,170
116,171,17264,9803,,0,,,0,,0,128
