FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
61,138,25355,16179,,0,,,0,,0,134
58,128,24325,15086,,0,,,0,,0,109
70,161,27979,18019,,0,,,0,,0,138
58,126,23975,14767,,0,,,0,,0,104
61,138,25355,16179,,0,,,0,,0,137
58,128,24325,15086,,0,,,0,,0,108
63,142,26090,16821,,0,,,0,,0,131
61,137,26059,16498,,0,,,0,,0,127
61,137,26059,16498,,0,,,0,,0,122
60,133,25136,15851,,0,,,0,,0,123
58,129,25164,15928,,0,,,0,,0,113
66,152,27022,17446,,0,,,0,,0,141
58,124,23843,14681,,0,,,0,,0,101
58,129,24881,15581,,0,,,0,,0,112
73,170,27433,17906,,0,,,0,,0,170
68,152,27114,17485,,0,,,0,,0,139
65,147,26378,16980,,0,,,0,,0,147
61,136,25704,16032,,0,,,0,,0,124
61,133,25302,15738,,0,,,0,,0,115
68,152,26393,16688,,0,,,0,,0,160
70,161,27979,18019,,0,,,0,,0,134
63,145,26636,17271,,0,,,0,,0,133
70,161,27979,18019,,0,,,0,,0,138
58,128,24325,15086,,0,,,0,,0,109
61,135,25267,16165,,0,,,0,,0,122
61,134,25512,15785,,0,,,0,,0,116
58,124,23843,14681,,0,,,0,,0,102
58,127,24435,15039,,0,,,0,,0,107
69,159,27769,18247,,0,,,0,,0,140
58,128,24325,15086,,0,,,0,,0,107
58,126,23975,14767,,0,,,0,,0,104
68,152,26393,16688,,0,,,0,,0,155
61,133,25302,15738,,0,,,0,,0,119
