FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
76,146,16481,7077,,0,,,0,,0,175
73,140,16631,7003,,0,,,0,,0,175
70,134,16319,6918,,0,,,0,,0,154
72,138,16557,6861,,0,,,0,,0,167
63,118,15846,6657,,0,,,0,,0,141
64,120,16226,6681,,0,,,0,,0,131
69,130,16514,6927,,0,,,0,,0,155
73,142,16802,7333,,0,,,0,,0,159
68,129,16631,7305,,0,,,0,,0,135
73,140,16631,7003,,0,,,0,,0,175
66,124,16346,6893,,0,,,0,,0,144
67,126,16633,6993,,0,,,0,,0,155
69,130,16514,6927,,0,,,0,,0,160
76,146,16481,7077,,0,,,0,,0,180
