FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
109,192.0,8095,2852,,0,,,0,,0,125
92,165.0,7660,2927,,0,,,0,,0,147
75,126.0,7264,2619,,0,,,0,,0,96
179,295.0,9574,3444,,0,,,0,,0,212
94,166.0,7762,2935,,0,,,0,,0,132
159,258.0,9462,3422,,0,,,0,,0,211
95,169.0,8065,3024,,0,,,0,,0,129
77,132.0,7492,2838,,0,,,0,,0,104
145,236.0,8945,3282,,0,,,0,,0,181
73,119.0,6702,2359,,0,,,0,,0,144
88,150.0,7538,2852,,0,,,0,,0,160
151,254.0,9926,3529,,0,,,0,,0,223
81,137.0,7182,2732,,0,,,0,,0,145
91,162.0,7981,3082,,0,,,0,,0,133
73,120.0,6935,2446,,0,,,0,,0,106
130,218.0,8702,3259,,0,,,0,,0,145
117,200.0,8804,3141,,0,,,0,,0,134
81,139.0,7276,2710,,0,,,0,,0,161
70,119.0,6289,2167,,0,,,0,,0,104
73,122.0,6997,2549,,0,,,0,,0,124
89,159.0,7776,2961,,0,,,0,,0,125
217,,9722,2767,,0,,,0,,0,206
69,120.0,6578,2385,,0,,,0,,0,113
86,152.0,7400,2839,,0,,,0,,0,109
96,169.0,7727,2964,,0,,,0,,0,214
77,136.0,7124,2641,,0,,,0,,0,106
102,180.0,7354,2674,,0,,,0,,0,147
102,179.0,7693,2817,,0,,,0,,0,153
89,158.0,7832,3040,,0,,,0,,0,103
89,160.0,7345,2812,,0,,,0,,0,147
91,161.0,7828,2944,,0,,,0,,0,110
96,169.0,7727,2964,,0,,,0,,0,203
69,114.0,6490,2218,,0,,,0,,0,100
87,153.0,7984,3022,,0,,,0,,0,106
81,139.0,7520,2860,,0,,,0,,0,96
80,135.0,7292,2713,,0,,,0,,0,115
73,120.0,6935,2446,,0,,,0,,0,113
95,169.0,8135,3054,,0,,,0,,0,126
80,144.0,7525,2939,,0,,,0,,0,110
84,149.0,7109,2705,,0,,,0,,0,134
95,166.0,7827,2875,,0,,,0,,0,136
70,122.0,6827,2408,,0,,,0,,0,138
87,154.0,7192,2779,,0,,,0,,0,130
73,122.0,6740,2393,,0,,,0,,0,154
74,129.0,6502,2339,,0,,,0,,0,115
57,94.0,6425,1940,,0,,,0,,0,112
109,196.0,7566,2742,,0,,,0,,0,188
85,146.0,7548,2832,,0,,,0,,0,128
71,118.0,6602,2371,,0,,,0,,0,106
85,144.0,7494,2806,,0,,,0,,0,134
