FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
131,172.0,13799,3858,,0,,,0,,0,149
135,177.0,13457,4117,,0,,,0,,0,151
146,191.0,13894,4145,,0,,,0,,0,212
149,195.0,13657,4197,,0,,,0,,0,188
309,,7260,0,,0,,,0,,0,233
144,190.0,13788,4111,,0,,,0,,0,157
137,181.0,13766,4034,,0,,,0,,0,159
175,227.0,15860,4874,,0,,,0,,0,180
134,177.0,13401,3992,,0,,,0,,0,149
142,187.0,13784,4132,,0,,,0,,0,158
149,195.0,13657,4197,,0,,,0,,0,157
149,197.0,13927,4036,,0,,,0,,0,186
132,174.0,13300,3867,,0,,,0,,0,164
254,,18716,5342,,0,,,0,,0,218
161,210.0,14730,4509,,0,,,0,,0,210
142,187.0,13890,4166,,0,,,0,,0,157
152,200.0,14033,4357,,0,,,0,,0,189
171,223.0,15471,4792,,0,,,0,,0,186
141,186.0,13858,4171,,0,,,0,,0,170
144,190.0,14039,4299,,0,,,0,,0,190
141,186.0,13718,4099,,0,,,0,,0,169
141,186.0,13858,4171,,0,,,0,,0,152
157,206.0,15130,4455,,0,,,0,,0,162
141,186.0,13718,4099,,0,,,0,,0,151
132,173.0,13601,3824,,0,,,0,,0,141
141,186.0,14034,4226,,0,,,0,,0,145
147,193.0,14159,4366,,0,,,0,,0,155
