FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
66,148,19039,10856,,0,,,0,,0,155
72,170,20498,12004,,0,,,0,,0,174
66,151,18737,10774,,0,,,0,,0,160
72,173,21525,12648,,0,,,0,,0,159
75,177,21137,12640,,0,,,0,,0,175
68,158,18373,10485,,0,,,0,,0,154
69,164,19706,11426,,0,,,0,,0,167
75,177,21137,12640,,0,,,0,,0,180
72,170,20498,12004,,0,,,0,,0,174
66,151,18737,10774,,0,,,0,,0,155
66,152,17670,9900,,0,,,0,,0,135
63,142,17227,9400,,0,,,0,,0,131
63,146,17942,10182,,0,,,0,,0,144
60,138,16877,9253,,0,,,0,,0,141
