FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
63,112,16418,8893,,0,,,0,,0,123
68,119,17176,9273,,0,,,0,,0,122
60,104,15674,8139,,0,,,0,,0,93
63,112,16515,8811,,0,,,0,,0,127
65,116,17390,9390,,0,,,0,,0,126
64,112,16754,8903,,0,,,0,,0,107
70,125,17956,10374,,0,,,0,,0,141
60,103,16484,8446,,0,,,0,,0,209
60,105,16045,8228,,0,,,0,,0,84
69,123,17608,9883,,0,,,0,,0,129
63,112,16418,8893,,0,,,0,,0,127
63,110,16416,8432,,0,,,0,,0,99
65,115,16733,9019,,0,,,0,,0,116
69,123,17608,9883,,0,,,0,,0,128
60,104,15674,8139,,0,,,0,,0,117
64,111,16700,8741,,0,,,0,,0,87
65,115,16372,8783,,0,,,0,,0,103
69,121,17866,9981,,0,,,0,,0,131
65,114,16688,9000,,0,,,0,,0,117
66,117,17253,9461,,0,,,0,,0,129
65,114,16592,8816,,0,,,0,,0,88
61,107,16380,8510,,0,,,0,,0,81
68,121,17635,9818,,0,,,0,,0,134
63,113,16500,8964,,0,,,0,,0,127
65,114,16650,8986,,0,,,0,,0,99
66,117,17253,9461,,0,,,0,,0,129
65,114,16871,9075,,0,,,0,,0,115
65,113,16510,8596,,0,,,0,,0,101
63,112,16418,8893,,0,,,0,,0,125
66,119,17181,9644,,0,,,0,,0,144
63,110,16416,8432,,0,,,0,,0,118
63,112,16515,8811,,0,,,0,,0,126
63,113,16500,8964,,0,,,0,,0,125
