FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
109,229,7985,3311,,0,,,0,,0,199
101,216,7360,3010,,0,,,0,,0,176
89,191,9781,4614,,0,,,0,,0,175
77,160,9395,4587,,0,,,0,,0,176
101,216,7360,3010,,0,,,0,,0,183
73,147,8896,4387,,0,,,0,,0,135
89,194,9974,4614,,0,,,0,,0,152
70,135,8193,3879,,0,,,0,,0,118
74,156,8408,4098,,0,,,0,,0,122
142,292,8983,3920,,0,,,0,,0,202
67,129,7876,3701,,0,,,0,,0,124
60,111,7479,3117,,0,,,0,,0,118
68,138,7961,3921,,0,,,0,,0,151
129,264,8771,3676,,0,,,0,,0,223
141,283,8945,3774,,0,,,0,,0,175
67,131,7729,3593,,0,,,0,,0,135
80,173,9205,4429,,0,,,0,,0,161
111,238,8369,3496,,0,,,0,,0,194
76,159,9027,4494,,0,,,0,,0,143
84,181,8816,4150,,0,,,0,,0,134
64,129,6423,3117,,0,,,0,,0,128
67,134,7824,3763,,0,,,0,,0,138
72,152,7442,3677,,0,,,0,,0,131
74,156,8408,4098,,0,,,0,,0,135
67,131,7729,3593,,0,,,0,,0,141
64,127,7965,3728,,0,,,0,,0,150
144,289,8913,3800,,0,,,0,,0,196
132,272,8963,3765,,0,,,0,,0,175
70,139,8112,3925,,0,,,0,,0,124
64,129,6283,3095,,0,,,0,,0,117
67,131,7729,3593,,0,,,0,,0,142
71,145,8209,4127,,0,,,0,,0,142
155,306,9375,3928,,0,,,0,,0,205
68,138,7961,3921,,0,,,0,,0,175
68,141,6802,3312,,0,,,0,,0,114
129,264,8771,3676,,0,,,0,,0,201
95,206,8598,3779,,0,,,0,,0,204
70,139,8717,4246,,0,,,0,,0,144
89,191,9781,4614,,0,,,0,,0,150
112,234,6978,2796,,0,,,0,,0,134
70,143,8316,4092,,0,,,0,,0,143
70,139,8112,3925,,0,,,0,,0,149
141,283,8945,3774,,0,,,0,,0,192
84,175,10019,4869,,0,,,0,,0,167
109,229,8231,3495,,0,,,0,,0,182
126,259,8494,3589,,0,,,0,,0,211
130,273,8630,3713,,0,,,0,,0,195
88,189,9613,4494,,0,,,0,,0,157
77,160,9075,4505,,0,,,0,,0,161
74,157,8394,4129,,0,,,0,,0,138
