FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
65,120,17587,9734,,0,,,0,,0,115
61,111,16684,9033,,0,,,0,,0,101
62,115,16671,8932,,0,,,0,,0,109
69,127,18964,10651,,0,,,0,,0,135
69,127,18964,10651,,0,,,0,,0,128
65,120,17587,9734,,0,,,0,,0,162
65,120,17587,9734,,0,,,0,,0,161
74,139,19188,11029,,0,,,0,,0,206
65,120,17587,9734,,0,,,0,,0,116
63,117,17142,9269,,0,,,0,,0,119
62,114,16864,8908,,0,,,0,,0,112
62,114,16362,8897,,0,,,0,,0,102
73,143,20912,12499,,0,,,0,,0,133
66,123,18868,10397,,0,,,0,,0,144
61,111,16684,9033,,0,,,0,,0,100
66,123,18868,10397,,0,,,0,,0,123
66,123,18350,10045,,0,,,0,,0,168
62,114,17057,9130,,0,,,0,,0,113
66,122,18360,10151,,0,,,0,,0,123
69,131,19535,10917,,0,,,0,,0,133
74,139,19188,11029,,0,,,0,,0,208
66,122,18360,10151,,0,,,0,,0,162
66,123,18350,10045,,0,,,0,,0,123
75,144,20675,12178,,0,,,0,,0,220
61,113,16804,8925,,0,,,0,,0,107
69,133,18872,10876,,0,,,0,,0,198
62,114,16362,8897,,0,,,0,,0,102
