FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
51.0,88.0,14294,4895,,0,,,0,,0,90
52.0,90.0,14809,5132,,0,,,0,,0,74
127.0,253.0,21137,8924,,0,,,0,,0,186
49.0,84.0,13386,4438,,0,,,0,,0,91
55.0,98.0,15227,5702,,0,,,0,,0,87
55.0,97.0,15208,5702,,0,,,0,,0,93
90.0,175.0,20935,9759,,0,,,0,,0,217
69.0,130.0,17139,7331,,0,,,0,,0,116
52.0,91.0,14261,5145,,0,,,0,,0,93
52.0,90.0,14520,5132,,0,,,0,,0,114
65.0,120.0,16068,6402,,0,,,0,,0,177
63.0,117.0,16416,6846,,0,,,0,,0,119
49.0,83.0,13534,4324,,0,,,0,,0,70
52.0,94.0,14442,5247,,0,,,0,,0,92
60.0,109.0,15828,6325,,0,,,0,,0,115
64.0,118.0,17007,7146,,0,,,0,,0,99
63.0,116.0,17100,7033,,0,,,0,,0,93
55.0,97.0,15536,5702,,0,,,0,,0,91
90.0,176.0,19828,9208,,0,,,0,,0,216
57.0,103.0,15251,5903,,0,,,0,,0,109
64.0,117.0,15287,5995,,0,,,0,,0,189
47.0,80.0,12472,3587,,0,,,0,,0,63
63.0,116.0,17115,7153,,0,,,0,,0,100
55.0,97.0,14472,5288,,0,,,0,,0,107
,,0,0,,0,,,0,,0,219
61.0,113.0,15922,6347,,0,,,0,,0,115
66.0,123.0,16520,6752,,0,,,0,,0,121
72.0,139.0,17653,7883,,0,,,0,,0,127
53.0,94.0,14262,5224,,0,,,0,,0,101
55.0,99.0,14622,5521,,0,,,0,,0,101
280.0,,10131,0,,0,,,0,,0,214
49.0,86.0,14061,4854,,0,,,0,,0,100
49.0,84.0,13552,4539,,0,,,0,,0,83
64.0,117.0,15287,5995,,0,,,0,,0,133
79.0,155.0,19538,8778,,0,,,0,,0,133
52.0,90.0,14567,5132,,0,,,0,,0,85
73.0,139.0,17170,7537,,0,,,0,,0,135
111.0,226.0,22574,9912,,0,,,0,,0,161
66.0,123.0,17116,7134,,0,,,0,,0,126
63.0,116.0,16969,7033,,0,,,0,,0,94
63.0,116.0,15524,6216,,0,,,0,,0,134
76.0,144.0,18363,8084,,0,,,0,,0,108
79.0,154.0,19357,8624,,0,,,0,,0,161
63.0,116.0,17115,7153,,0,,,0,,0,102
55.0,98.0,15219,5892,,0,,,0,,0,94
63.0,116.0,17115,7153,,0,,,0,,0,112
69.0,130.0,17139,7331,,0,,,0,,0,123
121.0,247.0,22189,9402,,0,,,0,,0,169
230.0,,12615,1209,,0,,,0,,0,185
191.0,,19355,6737,,0,,,0,,0,216
