FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
57,112,16861,8927,,0,,,0,,0,127
57,109,16809,8566,,0,,,0,,0,99
59,116,17672,9228,,0,,,0,,0,127
60,118,17661,9422,,0,,,0,,0,129
59,113,17116,8830,,0,,,0,,0,115
59,115,17299,8926,,0,,,0,,0,125
60,116,17641,9439,,0,,,0,,0,131
59,115,17299,8926,,0,,,0,,0,127
59,117,17472,9296,,0,,,0,,0,126
56,105,16548,8387,,0,,,0,,0,93
60,118,17661,9422,,0,,,0,,0,129
58,112,17385,8914,,0,,,0,,0,88
59,113,16840,8707,,0,,,0,,0,116
59,115,17299,8926,,0,,,0,,0,123
63,123,18092,9945,,0,,,0,,0,141
57,109,16809,8566,,0,,,0,,0,118
56,105,16548,8387,,0,,,0,,0,117
57,109,17140,8922,,0,,,0,,0,81
59,116,17672,9228,,0,,,0,,0,125
53,103,15571,7670,,0,,,0,,0,209
57,112,16861,8927,,0,,,0,,0,126
59,113,16820,8687,,0,,,0,,0,99
60,118,17470,9426,,0,,,0,,0,129
59,114,16779,8554,,0,,,0,,0,103
58,111,17099,8759,,0,,,0,,0,107
59,116,17212,9039,,0,,,0,,0,122
60,118,17470,9426,,0,,,0,,0,128
62,123,18135,9779,,0,,,0,,0,144
62,122,17910,9755,,0,,,0,,0,134
58,110,17143,8797,,0,,,0,,0,87
56,107,16614,8338,,0,,,0,,0,84
59,113,16807,8684,,0,,,0,,0,117
58,111,16971,8566,,0,,,0,,0,101
