FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
60,111,16035,6511,,0,,,0,,0,99
58,107,15255,6263,,0,,,0,,0,98
64,124,16500,7347,,0,,,0,,0,113
58,106,15123,6010,,0,,,0,,0,81
52,92,14422,5479,,0,,,0,,0,74
52,91,14279,5221,,0,,,0,,0,68
68,136,16758,7577,,0,,,0,,0,97
68,133,16590,7300,,0,,,0,,0,121
52,91,14373,5322,,0,,,0,,0,74
57,104,15023,5826,,0,,,0,,0,82
61,114,15925,6580,,0,,,0,,0,103
61,112,16009,6578,,0,,,0,,0,87
54,95,14905,5477,,0,,,0,,0,76
76,156,18946,9035,,0,,,0,,0,110
64,121,15945,6784,,0,,,0,,0,103
60,111,15868,6383,,0,,,0,,0,95
60,111,15868,6383,,0,,,0,,0,82
55,99,15003,5661,,0,,,0,,0,77
61,112,15938,6546,,0,,,0,,0,102
58,106,15375,6233,,0,,,0,,0,78
57,102,15206,5734,,0,,,0,,0,77
58,103,15072,5800,,0,,,0,,0,85
58,103,14761,5723,,0,,,0,,0,106
60,111,15868,6383,,0,,,0,,0,84
51,89,13964,4767,,0,,,0,,0,59
61,113,15391,6433,,0,,,0,,0,98
64,124,16500,7347,,0,,,0,,0,103
55,97,14878,5566,,0,,,0,,0,76
58,106,15450,6248,,0,,,0,,0,82
55,100,14854,5587,,0,,,0,,0,77
58,106,15319,6044,,0,,,0,,0,86
52,91,14338,5238,,0,,,0,,0,75
55,98,14962,5716,,0,,,0,,0,75
54,95,14905,5477,,0,,,0,,0,78
68,136,16758,7577,,0,,,0,,0,103
52,91,14279,5221,,0,,,0,,0,71
61,117,15735,6811,,0,,,0,,0,121
52,91,14338,5238,,0,,,0,,0,72
58,103,15072,5800,,0,,,0,,0,80
77,157,18724,8747,,0,,,0,,0,123
73,146,17473,7819,,0,,,0,,0,117
55,96,15074,5512,,0,,,0,,0,78
57,103,14972,5828,,0,,,0,,0,79
55,99,14884,5852,,0,,,0,,0,79
58,106,15375,6233,,0,,,0,,0,80
57,104,15023,5826,,0,,,0,,0,92
51,89,13876,4788,,0,,,0,,0,64
68,133,16626,7300,,0,,,0,,0,105
68,132,16753,7380,,0,,,0,,0,109
73,150,17587,8176,,0,,,0,,0,106
