FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
54,107,15389,7897,,0,,,0,,0,82
57,115,16698,9084,,0,,,0,,0,102
52,102,14794,7658,,0,,,0,,0,77
58,117,17144,9157,,0,,,0,,0,105
59,121,16586,9103,,0,,,0,,0,98
55,106,15424,7999,,0,,,0,,0,79
57,111,16107,8343,,0,,,0,,0,86
65,137,18733,10686,,0,,,0,,0,101
61,124,18008,9899,,0,,,0,,0,99
71,157,19741,11221,,0,,,0,,0,126
57,114,16302,8769,,0,,,0,,0,95
55,105,16358,8287,,0,,,0,,0,98
54,106,15821,8372,,0,,,0,,0,80
49,95,13511,6560,,0,,,0,,0,74
49,96,13401,6489,,0,,,0,,0,68
52,102,15162,7776,,0,,,0,,0,77
65,139,18356,10251,,0,,,0,,0,112
52,100,14548,7311,,0,,,0,,0,76
60,120,16849,9353,,0,,,0,,0,111
49,94,13556,6436,,0,,,0,,0,72
52,99,15023,7503,,0,,,0,,0,90
55,108,16023,8131,,0,,,0,,0,106
52,101,14756,7410,,0,,,0,,0,75
49,95,13468,6571,,0,,,0,,0,76
57,115,16774,9127,,0,,,0,,0,103
57,112,16713,8909,,0,,,0,,0,82
49,94,13556,6436,,0,,,0,,0,75
60,120,16849,9353,,0,,,0,,0,103
52,99,14741,7248,,0,,,0,,0,83
69,152,19348,11188,,0,,,0,,0,106
49,93,13516,6108,,0,,,0,,0,66
49,95,13508,6441,,0,,,0,,0,74
63,128,18098,10279,,0,,,0,,0,114
65,139,18513,10365,,0,,,0,,0,111
57,111,16261,8669,,0,,,0,,0,92
52,99,14744,7236,,0,,,0,,0,78
49,95,13508,6441,,0,,,0,,0,73
60,118,16842,8953,,0,,,0,,0,93
57,114,16302,8769,,0,,,0,,0,84
57,113,16104,8515,,0,,,0,,0,98
60,121,17984,9993,,0,,,0,,0,91
49,92,13666,6366,,0,,,0,,0,59
62,130,18139,10380,,0,,,0,,0,103
71,159,20015,11346,,0,,,0,,0,123
49,95,13487,6399,,0,,,0,,0,71
49,95,13511,6560,,0,,,0,,0,73
62,130,17782,10125,,0,,,0,,0,103
52,100,14790,7397,,0,,,0,,0,78
57,111,15874,8231,,0,,,0,,0,87
63,127,17405,9584,,0,,,0,,0,98
