FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
72,136,23017,13001,,0,,,0,,0,202
81,157,25415,15088,,0,,,0,,0,178
90,175,29662,18422,,0,,,0,,0,186
81,155,25306,14973,,0,,,0,,0,165
82,157,25270,15240,,0,,,0,,0,187
90,175,29662,18422,,0,,,0,,0,168
87,170,28489,17869,,0,,,0,,0,170
71,137,24111,13949,,0,,,0,,0,140
89,179,30770,19103,,0,,,0,,0,188
84,160,25744,15173,,0,,,0,,0,199
67,124,22743,13262,,0,,,0,,0,148
87,170,28542,17547,,0,,,0,,0,189
67,124,22743,13262,,0,,,0,,0,161
82,157,25270,15240,,0,,,0,,0,176
71,133,23997,13841,,0,,,0,,0,175
95,185,31059,19443,,0,,,0,,0,199
69,128,23097,13699,,0,,,0,,0,147
68,125,22837,13257,,0,,,0,,0,137
87,170,28542,17547,,0,,,0,,0,170
86,163,26812,16201,,0,,,0,,0,188
87,171,29023,18002,,0,,,0,,0,156
87,170,28542,17547,,0,,,0,,0,178
87,170,28542,17547,,0,,,0,,0,177
108,209,32630,19374,,0,,,0,,0,217
60,108,21192,11850,,0,,,0,,0,147
85,167,27263,16245,,0,,,0,,0,220
76,143,22727,12978,,0,,,0,,0,161
87,171,29023,18002,,0,,,0,,0,154
87,170,28489,17869,,0,,,0,,0,163
79,153,25450,15164,,0,,,0,,0,154
84,160,25266,15121,,0,,,0,,0,178
83,161,27549,16668,,0,,,0,,0,158
84,160,26330,15834,,0,,,0,,0,153
83,161,27549,16668,,0,,,0,,0,153
