FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
121,155,11741,3102,,0,,,0,,0,141
126,161,11650,3187,,0,,,0,,0,144
131,169,12191,3179,,0,,,0,,0,135
151,194,13854,4198,,0,,,0,,0,180
145,187,13237,3809,,0,,,0,,0,174
131,167,11550,3071,,0,,,0,,0,160
122,156,11545,3270,,0,,,0,,0,131
137,176,12328,3318,,0,,,0,,0,154
131,167,11550,3071,,0,,,0,,0,154
129,165,11848,3189,,0,,,0,,0,155
142,183,12576,3472,,0,,,0,,0,167
149,192,13892,4197,,0,,,0,,0,159
151,194,13854,4198,,0,,,0,,0,175
145,187,13237,3809,,0,,,0,,0,174
