FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
62,122,17990,10095,,0,,,0,,0,142
81,171,19573,11187,,0,,,0,,0,199
101,221,22655,12593,,0,,,0,,0,222
72,151,18914,10739,,0,,,0,,0,195
67,133,19017,10956,,0,,,0,,0,205
91,200,21890,12505,,0,,,0,,0,200
67,133,19121,11022,,0,,,0,,0,192
65,132,18494,10465,,0,,,0,,0,174
82,178,20096,11435,,0,,,0,,0,202
66,133,19431,11123,,0,,,0,,0,143
73,153,18720,10686,,0,,,0,,0,197
64,130,18602,10722,,0,,,0,,0,183
81,171,19573,11187,,0,,,0,,0,211
66,133,19431,11123,,0,,,0,,0,168
95,213,23932,13587,,0,,,0,,0,204
114,248,23251,12506,,0,,,0,,0,201
83,180,19824,11268,,0,,,0,,0,244
67,134,18784,10827,,0,,,0,,0,183
62,122,17990,10095,,0,,,0,,0,123
76,162,18642,10731,,0,,,0,,0,227
67,138,19195,10985,,0,,,0,,0,163
114,248,23251,12506,,0,,,0,,0,195
98,218,23689,13171,,0,,,0,,0,203
67,138,19195,10985,,0,,,0,,0,145
86,186,20881,11989,,0,,,0,,0,243
64,130,18602,10722,,0,,,0,,0,168
