FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
164,283.0,27797,14357,,0,,,0,,0,223
137,255.0,24155,12175,,0,,,0,,0,194
95,175.0,24801,14317,,0,,,0,,0,176
79,141.0,19360,11025,,0,,,0,,0,128
136,241.0,23152,11944,,0,,,0,,0,229
80,140.0,21326,11939,,0,,,0,,0,135
81,143.0,22666,13172,,0,,,0,,0,141
206,,26525,12324,,0,,,0,,0,212
82,143.0,21286,12261,,0,,,0,,0,118
112,207.0,24547,13347,,0,,,0,,0,152
88,157.0,23229,13670,,0,,,0,,0,142
86,158.0,20073,11711,,0,,,0,,0,130
76,136.0,18690,10557,,0,,,0,,0,117
90,159.0,24039,14144,,0,,,0,,0,135
134,245.0,24407,12681,,0,,,0,,0,182
84,151.0,20412,11939,,0,,,0,,0,114
90,165.0,23478,13580,,0,,,0,,0,135
127,226.0,22261,11490,,0,,,0,,0,183
164,280.0,27789,14506,,0,,,0,,0,211
83,148.0,23282,13678,,0,,,0,,0,175
75,128.0,20422,11461,,0,,,0,,0,119
182,,30935,16224,,0,,,0,,0,202
164,283.0,27797,14357,,0,,,0,,0,201
110,203.0,25280,14099,,0,,,0,,0,175
103,190.0,25428,14702,,0,,,0,,0,154
92,165.0,24724,14421,,0,,,0,,0,143
91,166.0,22880,13415,,0,,,0,,0,138
110,202.0,25084,13917,,0,,,0,,0,160
95,175.0,24801,14317,,0,,,0,,0,161
185,314.0,30963,16353,,0,,,0,,0,196
86,150.0,22294,12649,,0,,,0,,0,149
166,297.0,29396,15116,,0,,,0,,0,195
113,207.0,23914,12859,,0,,,0,,0,157
80,141.0,23006,13425,,0,,,0,,0,150
95,172.0,24422,14078,,0,,,0,,0,143
147,253.0,22027,11186,,0,,,0,,0,147
157,274.0,26968,13890,,0,,,0,,0,206
94,174.0,19697,10536,,0,,,0,,0,116
124,223.0,22732,11656,,0,,,0,,0,173
86,150.0,22294,12649,,0,,,0,,0,124
91,166.0,22880,13415,,0,,,0,,0,150
122,222.0,23268,12372,,0,,,0,,0,204
90,165.0,23478,13580,,0,,,0,,0,122
88,162.0,21009,11991,,0,,,0,,0,131
127,226.0,22261,11490,,0,,,0,,0,176
166,297.0,29396,15116,,0,,,0,,0,194
80,140.0,21326,11939,,0,,,0,,0,142
84,148.0,22977,13294,,0,,,0,,0,144
79,138.0,22317,12635,,0,,,0,,0,124
122,220.0,22356,11607,,0,,,0,,0,148
