FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
49,105,10398,5041,,0,,,0,,0,103
46,95,10358,4712,,0,,,0,,0,86
43,83,9812,4162,,0,,,0,,0,77
43,86,9522,4194,,0,,,0,,0,77
50,104,9763,4612,,0,,,0,,0,98
49,104,10114,4723,,0,,,0,,0,99
46,93,10165,4692,,0,,,0,,0,92
46,93,9735,4440,,0,,,0,,0,86
40,79,9467,4136,,0,,,0,,0,66
49,103,10603,4938,,0,,,0,,0,103
45,91,10088,4585,,0,,,0,,0,92
47,98,9522,4377,,0,,,0,,0,105
46,91,9781,4366,,0,,,0,,0,85
40,79,9367,4095,,0,,,0,,0,63
45,90,9810,4418,,0,,,0,,0,80
43,88,9711,4363,,0,,,0,,0,85
49,100,10267,4551,,0,,,0,,0,102
49,105,10214,4968,,0,,,0,,0,113
43,87,9875,4402,,0,,,0,,0,77
46,93,9583,4375,,0,,,0,,0,87
49,103,11158,5254,,0,,,0,,0,100
47,96,9296,4243,,0,,,0,,0,91
46,97,9848,4739,,0,,,0,,0,103
45,91,10088,4585,,0,,,0,,0,82
46,95,10630,5047,,0,,,0,,0,103
43,88,9669,4489,,0,,,0,,0,80
46,92,9551,4245,,0,,,0,,0,106
46,97,9984,4735,,0,,,0,,0,98
43,86,9707,4300,,0,,,0,,0,77
48,101,10815,5001,,0,,,0,,0,98
46,94,9952,4688,,0,,,0,,0,98
45,91,9953,4510,,0,,,0,,0,78
40,80,8711,3842,,0,,,0,,0,80
40,80,9514,4123,,0,,,0,,0,74
43,87,9523,4312,,0,,,0,,0,77
43,86,9824,4435,,0,,,0,,0,79
52,114,11360,5682,,0,,,0,,0,121
40,80,9514,4123,,0,,,0,,0,73
46,95,10544,4920,,0,,,0,,0,87
46,95,10366,4814,,0,,,0,,0,96
49,104,11111,5313,,0,,,0,,0,114
40,80,9252,4023,,0,,,0,,0,73
56,128,12833,6817,,0,,,0,,0,127
40,80,9252,4023,,0,,,0,,0,74
43,84,10038,4375,,0,,,0,,0,90
40,78,9517,4063,,0,,,0,,0,59
56,130,12890,6836,,0,,,0,,0,123
46,97,9848,4739,,0,,,0,,0,111
40,79,9460,4130,,0,,,0,,0,64
46,92,10819,4992,,0,,,0,,0,86
