FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
118,210,20022,10658,,0,,,0,,0,243
161,275,23355,12032,,0,,,0,,0,195
88,148,17996,9901,,0,,,0,,0,168
93,156,17758,9804,,0,,,0,,0,145
92,154,17899,9842,,0,,,0,,0,183
81,134,16932,9107,,0,,,0,,0,123
86,148,18713,10556,,0,,,0,,0,173
89,150,17955,10013,,0,,,0,,0,183
89,150,17955,10013,,0,,,0,,0,167
113,201,19945,10999,,0,,,0,,0,202
127,224,19385,10107,,0,,,0,,0,200
99,172,19386,10985,,0,,,0,,0,197
104,183,20485,11667,,0,,,0,,0,227
142,247,20428,10456,,0,,,0,,0,222
93,156,17758,9804,,0,,,0,,0,163
140,244,20527,10399,,0,,,0,,0,203
107,189,20425,11598,,0,,,0,,0,199
133,237,19899,10229,,0,,,0,,0,204
161,275,23355,12032,,0,,,0,,0,201
81,134,16932,9107,,0,,,0,,0,142
89,151,17517,9655,,0,,,0,,0,205
107,189,20425,11598,,0,,,0,,0,211
88,148,17996,9901,,0,,,0,,0,143
89,150,17478,9775,,0,,,0,,0,192
97,170,19274,10915,,0,,,0,,0,195
116,204,19375,10460,,0,,,0,,0,244
