FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
67,130,20432,9861,,0,,,0,,0,96
66,132,20532,9980,,0,,,0,,0,105
64,122,20313,9432,,0,,,0,,0,95
67,130,19412,9391,,0,,,0,,0,98
68,132,20374,9849,,0,,,0,,0,102
66,132,20532,9980,,0,,,0,,0,104
66,131,20276,9971,,0,,,0,,0,99
69,132,19993,9634,,0,,,0,,0,93
67,129,20211,9791,,0,,,0,,0,93
69,138,21144,10286,,0,,,0,,0,115
66,131,20372,9796,,0,,,0,,0,104
67,131,20080,9916,,0,,,0,,0,92
67,132,20365,9871,,0,,,0,,0,97
64,121,20063,9218,,0,,,0,,0,88
68,135,20851,10146,,0,,,0,,0,112
67,132,20347,9817,,0,,,0,,0,97
68,130,20120,9687,,0,,,0,,0,89
64,125,20626,9861,,0,,,0,,0,95
63,120,19908,9218,,0,,,0,,0,95
67,127,20064,9449,,0,,,0,,0,89
63,121,19709,9432,,0,,,0,,0,103
64,124,20429,9623,,0,,,0,,0,111
64,122,19847,9218,,0,,,0,,0,91
69,138,21144,10286,,0,,,0,,0,115
65,123,19836,9432,,0,,,0,,0,88
63,120,19908,9218,,0,,,0,,0,94
66,133,20680,10264,,0,,,0,,0,107
65,126,20378,9921,,0,,,0,,0,106
65,123,20102,9432,,0,,,0,,0,91
66,127,20619,9861,,0,,,0,,0,92
63,121,19770,9343,,0,,,0,,0,98
64,121,19823,9218,,0,,,0,,0,89
68,133,20777,10210,,0,,,0,,0,105
64,122,20313,9432,,0,,,0,,0,91
68,135,20851,10146,,0,,,0,,0,111
66,131,20372,9796,,0,,,0,,0,101
