FLO,MAT,TOPWT,HARWT,RAIN,TIRR,CET,PESW,TNUP,TNLF,TSON,TSOC
138,214.0,13666,5213,,0,,,0,,0,165
139,217.0,14691,5759,,0,,,0,,0,160
140,217.0,14919,5815,,0,,,0,,0,187
119,186.0,13855,5726,,0,,,0,,0,141
223,,15581,5820,,0,,,0,,0,209
164,246.0,16423,6367,,0,,,0,,0,189
129,203.0,13993,5638,,0,,,0,,0,148
139,217.0,14691,5759,,0,,,0,,0,147
131,204.0,13397,5297,,0,,,0,,0,157
119,186.0,13855,5726,,0,,,0,,0,136
117,182.0,13371,5390,,0,,,0,,0,141
114,179.0,13240,5302,,0,,,0,,0,138
117,182.0,13585,5453,,0,,,0,,0,173
114,179.0,13240,5302,,0,,,0,,0,128
209,,18442,7352,,0,,,0,,0,210
121,190.0,13603,5375,,0,,,0,,0,146
119,186.0,13475,5409,,0,,,0,,0,140
121,190.0,13603,5375,,0,,,0,,0,137
122,192.0,13654,5505,,0,,,0,,0,147
113,176.0,13439,5292,,0,,,0,,0,149
205,300.0,18656,7368,,0,,,0,,0,188
117,182.0,13371,5390,,0,,,0,,0,146
183,269.0,17866,7007,,0,,,0,,0,208
114,180.0,13533,5472,,0,,,0,,0,158
