admin1,cultivar,nitro,month,r,p,me,mae,rmse
Kericho,KA0001,179.36159973625558,3,0.2992853715928709,0.5143632156592672,0.03562351571428574,0.7387867499999999,0.7387867499999999
Kericho,KA0001,179.36159973625558,4,-0.170650403468176,0.7144947187960545,0.17590923,0.46916101857142867,0.46916101857142867
Kericho,KA0001,179.36159973625558,5,0.24396572787770532,0.5980456044950784,0.14905208714285717,0.4131610185714286,0.4131610185714286
