admin1,cultivar,nitro,month,r,p,me,mae,rmse
Nyamira,IF0010,4.623858751062901,3,-0.6406242808687147,0.12110224557319474,0.2747484728571428,0.3728671557142857,0.3728671557142857
Nyamira,IF0010,4.623858751062901,4,-0.41028506639956025,0.3605910192511285,0.46146275857142866,0.48043858428571434,0.48043858428571434
Nyamira,IF0010,4.623858751062901,5,0.33957878526157736,0.45616848163405177,0.42239132999999995,0.42239132999999995,0.42239132999999995
