admin1,cultivar,nitro,month,r,p,me,mae,rmse
Trans Nzoia,IM0002,76.39320225002102,3,-0.14385622067342563,0.7583012284723315,-2.4321703085714286,2.7356197457142857,2.7356197457142857
Trans Nzoia,IM0002,76.39320225002102,4,0.082681749498783,0.8601143964414775,-1.2521703085714282,1.5318845942857142,1.5318845942857142
Trans Nzoia,IM0002,76.39320225002102,5,-0.22402852705195156,0.6291490393989508,0.01697254857142865,0.4118616828571429,0.4118616828571429
