admin1,cultivar,nitro,month,r,p,me,mae,rmse
Kakamega,IF0009,24.049869733034903,3,0.19390421567171057,0.6769713518327066,0.1368545757142857,0.36939388999999995,0.36939388999999995
Kakamega,IF0009,24.049869733034903,4,-0.42060064363037636,0.34741100635022626,0.1312831471428571,0.4073785557142857,0.4073785557142857
Kakamega,IF0009,24.049869733034903,5,0.6063301863268578,0.1489241178934236,0.3978545757142856,0.48899743285714276,0.48899743285714276
