admin1,cultivar,nitro,month,r,p,me,mae,rmse
Kericho,IF0022,23.742019221350205,3,0.3296977136910782,0.4702056588093931,-0.40059077,0.6548553242857144,0.6548553242857144
Kericho,IF0022,23.742019221350205,4,-0.3597334964483876,0.4280330826266101,-0.12309076999999993,0.4431610185714287,0.4431610185714287
Kericho,IF0022,23.742019221350205,5,0.33062846329384343,0.468876757833563,-0.20966219857142857,0.36546789285714293,0.36546789285714293
