admin1,cultivar,nitro,month,r,p,me,mae,rmse
Kisii,KY0003,42.528301499020685,3,0.20085206866042746,0.6658588889721566,-0.18898042714285704,0.3057920328571427,0.3057920328571427
Kisii,KY0003,42.528301499020685,4,-0.2153929353301119,0.6427605284178274,-0.05205185571428569,0.23124245285714282,0.23124245285714282
Kisii,KY0003,42.528301499020685,5,0.3753264595570306,0.40674042697600427,0.014162430000000028,0.18192629571428562,0.18192629571428562
