admin1,cultivar,nitro,month,r,p,me,mae,rmse
Makueni,EM0001,197.40942231955924,3,0.1377280701423653,0.7683968574928101,1.7533540057142858,1.8844968628571428,1.8844968628571428
Makueni,EM0001,197.40942231955924,4,0.6022476523362401,0.15242977352560858,1.8619968628571428,1.8619968628571428,1.8619968628571428
Makueni,EM0001,197.40942231955924,5,0.16683785574285198,0.7206926194045059,1.5652111485714286,1.5652111485714286,1.5652111485714286
