admin1,cultivar,nitro,month,r,p,me,mae,rmse
Trans Nzoia,IF0021,53.05262423022204,3,-0.1435541278165767,0.758798273135473,-2.586456022857143,2.749048317142857,2.749048317142857
Trans Nzoia,IF0021,53.05262423022204,4,0.02618435325832172,0.9555632983139505,-1.19259888,1.3055325685714283,1.3055325685714283
Trans Nzoia,IF0021,53.05262423022204,5,-0.7761791520040445,0.04018288860227057,0.12125826285714274,0.40439829714285697,0.40439829714285697
