admin1,cultivar,nitro,month,r,p,me,mae,rmse
Nandi,IM0002,37.47821702094021,3,0.5847377676424941,0.16792678835207112,-0.28464020714285715,0.5138711757142855,0.5138711757142855
Nandi,IM0002,37.47821702094021,4,-0.8525542686094816,0.014785579796918366,-0.1118544928571429,0.35733371285714277,0.35733371285714277
Nandi,IM0002,37.47821702094021,5,-0.6115192510897373,0.14452737441910402,-0.1341402071428572,0.2756194271428571,0.2756194271428571
