admin1,cultivar,nitro,month,r,p,me,mae,rmse
Kisii,IF0021,9.478951168185347,3,-0.5194922706304644,0.23209921411808285,-0.5066232842857141,0.5496232842857142,0.5496232842857142
Kisii,IF0021,9.478951168185347,4,-0.5298045086679335,0.22129796835753654,-0.135980427142857,0.4127920328571429,0.4127920328571429
Kisii,IF0021,9.478951168185347,5,-0.09096349145034952,0.846213668381464,0.23659100142857153,0.2918767157142858,0.2918767157142858
