admin1,cultivar,nitro,month,r,p,me,mae,rmse
Nakuru,IM0003,56.19012321599586,3,-0.14036137807649024,0.7640554337265438,-0.12194299142857146,0.9366499428571429,0.9366499428571429
Nakuru,IM0003,56.19012321599586,4,0.3018396642305481,0.5106010374869259,-0.3124429914285714,0.7507781714285714,0.7507781714285714
Nakuru,IM0003,56.19012321599586,5,-0.3440046038834976,0.4499323667356748,-0.08680013428571424,0.6933005771428571,0.6933005771428571
