admin1,cultivar,nitro,month,r,p,me,mae,rmse
Uasin Gishu,KY0013,197.40942231955924,3,0.1963411027356494,0.6730683639002819,-1.3658347957142856,1.3658347957142856,1.3658347957142856
Uasin Gishu,KY0013,197.40942231955924,4,0.10971406549367856,0.81486259108065,-1.6126919385714287,1.6126919385714287,1.6126919385714287
Uasin Gishu,KY0013,197.40942231955924,5,0.22111681848075254,0.6337293827092533,-1.3387633671428572,1.3387633671428572,1.3387633671428572
